Date,Team Name,Team Size,Start Time,End Time,Total Time,Puzzles Solved
2023-11-14,Transplants,3,19:10:00,21:00:00,01:50:00,
2023-11-14,Tainted Laidies,4,19:04:00,21:03:00,01:59:00,
2023-11-14,Neo Bean,4,19:10:00,21:00:00,01:50:00,
2023-11-14,Blackbeard's Beard,2,19:19:00,21:19:00,02:00:00,
2023-11-14,GC,4,,,,
2023-12-12,Matthew,1,19:54:00,21:46:00,01:52:00,5
2023-12-12,Mon-Toads,4,20:00:00,21:24:00,01:24:00,5
2023-12-12,T4C,6,19:28:00,21:29:00,02:01:00,5
2023-12-12,Michaela's Team,2,19:15:00,21:13:00,01:58:00,5
2023-12-12,EAP,3,19:04:00,21:09:00,02:05:00,5
2023-12-12,Transplants,9,19:08:00,21:01:00,01:53:00,5
2023-12-12,Just Ellen,1,19:14:00,20:58:00,01:44:00,5
2023-12-12,Goose and Gang,8,19:02:00,20:56:00,01:54:00,5
2023-12-12,Tainted Ladies,5,19:01:00,20:51:00,01:50:00,5
2023-12-12,Windog,5,19:17:00,20:42:00,01:25:00,5
2023-12-12,Here for the Beer,3,19:02:00,20:38:00,01:36:00,5
2023-12-12,Chupacabra Quinceañera,2,19:12:00,20:37:00,01:25:00,5
2023-12-12,Gentleman Johnny's Party Train,5,19:27:00,20:36:00,01:09:00,5
2023-12-12,RAMP,7,19:09:00,20:34:00,01:25:00,5
2023-12-12,Undecided,3,19:09:00,20:33:00,01:24:00,5
2023-12-12,Walkens,4,19:03:00,20:30:00,01:27:00,5
2023-12-12,Casseroles,2,19:34:00,20:30:00,00:56:00,5
2023-12-12,Gordians,4,19:08:00,20:20:00,01:12:00,5
2023-12-12,Zero Seconds,2,19:17:00,20:14:00,00:57:00,5
2023-12-12,Dr Potatknows and Knowlasses,4,19:47:00,20:13:00,00:26:00,5
2023-12-12,Puzzlestar Puzzlactica,4,19:15:00,20:13:00,00:58:00,5
2023-12-12,People Like Us,5,19:07:00,20:16:00,01:09:00,5
2023-12-12,GC,4,,,,
2024-01-09,Puzzlestar Puzzlactica,4,18:47:00,19:44:00,00:57:00,5
2024-01-09,Bendy and the Biter,2,20:11:00,21:17:00,01:06:00,5
2024-01-09,Zero Seconds,2,18:57:00,20:05:00,01:08:00,5
2024-01-09,RAMP Lab,5,18:46:00,19:58:00,01:12:00,5
2024-01-09,Gordians,5,18:43:00,19:55:00,01:12:00,5
2024-01-09,Undecided,3,18:36:00,19:57:00,01:21:00,5
2024-01-09,EAP,8,18:53:00,20:24:00,01:31:00,5
2024-01-09,Ellen & Co.,1,18:52:00,20:29:00,01:37:00,5
2024-01-09,Chupacabra Quinçeañera,3,19:01:00,20:39:00,01:38:00,5
2024-01-09,Fighting Plural Mongoose,6,19:34:00,21:13:00,01:39:00,5
2024-01-09,People Like Us,2,18:56:00,20:43:00,01:47:00,5
2024-01-09,Hear Four the Bier,3,18:40:00,20:35:00,01:55:00,5
2024-01-09,Transplants,8,18:43:00,20:40:00,01:57:00,5
2024-01-09,Windog,6,18:41:00,20:51:00,02:10:00,5
2024-01-09,Gentleman Johnny's Party Train,2,18:50:00,21:00:00,02:10:00,3
2024-01-09,Michaela's Team,2,18:47:00,20:59:00,02:12:00,5
2024-01-09,Intertech,2,18:59:00,21:15:00,02:16:00,4
2024-01-09,Outquaffed,5,18:58:00,21:16:00,02:18:00,5
2024-01-09,Just Wade,1,18:58:00,21:19:00,02:21:00,5
2024-01-09,Puzzled People,3,19:02:00,21:30:00,02:28:00,4
2024-01-09,LGBTQDND5E,2,18:54:00,21:30:00,02:36:00,5
2024-01-09,Goose & the Gang,4,18:42:00,21:31:00,02:49:00,5
2024-01-09,Tainted Ladies,6,18:32:00,21:25:00,02:53:00,5
2024-01-09,Terrible Twos,2,18:41:00,21:20:00,02:39:00,3
2024-01-09,T4C,1,19:00:00,21:30:00,02:30:00,3
2024-01-09,GC,4,,,,
2024-02-13,Out-Quaffed,3,19:10:00,21:45:00,02:35:00,5
2024-02-13,Garlex,2,19:03:00,21:16:00,02:13:00,5
2024-02-13,Graveyard Gang,4,19:27:00,21:04:00,01:37:00,5
2024-02-13,Ellen,1,19:06:00,21:02:00,01:56:00,5
2024-02-13,Oof'DA,4,19:04:00,20:57:00,01:53:00,5
2024-02-13,Casseroles,3,19:49:00,21:00:00,01:11:00,5
2024-02-13,Cool Old People,1,19:01:00,21:00:00,01:59:00,5
2024-02-13,Ediminal Hamsterz,6,19:25:00,20:45:00,01:20:00,5
2024-02-13,T4C,4,19:17:00,20:35:00,01:18:00,5
2024-02-13,Transplants,6,19:04:00,20:32:00,01:28:00,5
2024-02-13,Here for the Beer,5,19:05:00,20:31:00,01:26:00,5
2024-02-13,People Like Us,7,19:19:00,20:27:00,01:08:00,5
2024-02-13,EAP,6,19:09:00,20:17:00,01:08:00,5
2024-02-13,Michaela's Team,2,19:03:00,20:16:00,01:13:00,5
2024-02-13,Puzzlestar Puzzlactica,3,19:03:00,20:14:00,01:11:00,5
2024-02-13,Chupacabra Quinceñera,2,19:08:00,20:13:00,01:05:00,5
2024-02-13,Gordians,3,19:07:00,20:05:00,00:58:00,5
2024-02-13,Zero Seconds,2,19:06:00,20:05:00,00:59:00,5
2024-02-13,PUZZAH,2,19:02:00,21:41:00,02:39:00,5
2024-02-13,GC,3,,,,
2024-03-12,T4C2,3,19:25:00,21:30:00,02:05:00,5
2024-03-12,Tainted Ladies,5,19:05:00,21:07:00,02:02:00,5
2024-03-12,Outquaffed,3,19:17:00,21:02:00,01:45:00,5
2024-03-12,GanGan,2,19:08:00,21:01:00,01:53:00,5
2024-03-12,Spreading Her Ashes,2,19:06:00,20:57:00,01:51:00,5
2024-03-12,Ellen,1,19:03:00,20:52:00,01:49:00,5
2024-03-12,Casseroles,2,19:16:00,20:51:00,01:35:00,5
2024-03-12,Ediminal Hamsterz,4,19:25:00,20:48:00,01:23:00,5
2024-03-12,Egyptian Jukebox,2,19:32:00,20:47:00,01:15:00,5
2024-03-12,Chupacabra Quinceanera,5,19:18:00,20:44:00,01:26:00,5
2024-03-12,Puzzlestar Puzzlactica,2,19:23:00,20:39:00,01:16:00,5
2024-03-12,Transplants,5,19:03:00,20:31:00,01:28:00,5
2024-03-12,People Like Us,5,19:12:00,20:28:00,01:16:00,5
2024-03-12,Zero Seconds,2,19:12:00,20:27:00,01:15:00,5
2024-03-12,Here for the Beer,4,19:02:00,20:27:00,01:25:00,5
2024-03-12,RAMP Lab,4,19:10:00,20:33:00,01:23:00,5
2024-03-12,Power Trip,3,19:02:00,20:25:00,01:23:00,5
2024-03-12,Tripel Threat,3,19:36:00,20:24:00,00:48:00,5
2024-03-12,C@r@line Syzygy,3,19:30:00,19:41:00,00:11:00,5
2024-03-12,Team Boom,3,19:12:00,21:29:00,02:17:00,5
2024-03-12,T4C,4,19:25:00,21:29:00,02:04:00,5
2024-03-12,Gentleman Johnny's Party Train,4,19:17:00,20:16:00,00:59:00,5
2024-03-12,Team EAP,6,19:44:00,21:13:00,01:29:00,5
2024-03-12,Casual Goblins,6,19:06:00,19:37:00,00:31:00,5
2024-03-12,Team Cat's Team,5,19:08:00,19:36:00,00:28:00,5
2024-03-12,Gordians,4,19:18:00,20:12:00,00:54:00,5
2024-03-12,Neurodiversiteam,3,20:00:00,22:00:00,02:00:00,3
2024-03-12,Team Andrea,4,19:05:00,21:59:00,02:54:00,5
2024-03-12,GC,4,,,,
2024-04-09,Doctor Gnome,4,19:52:00,20:22:00,00:30:00,5
2024-04-09,Team Kat's Team,4,19:49:00,20:24:00,00:35:00,5
2024-04-09,Casual Goblins,6,19:28:00,20:07:00,00:39:00,5
2024-04-09,zero seconds,2,19:07:00,19:46:00,00:39:00,5
2024-04-09,Puzzlestar Puzzlactica,2,19:00:00,19:53:00,00:53:00,5
2024-04-09,Gordians,3,19:00:00,19:54:00,00:54:00,5
2024-04-09,T4C,4,19:07:00,20:06:00,00:59:00,5
2024-04-09,Kat (B) Team,3,19:49:00,20:51:00,01:02:00,5
2024-04-09,Transplants,5,19:17:00,20:21:00,01:04:00,5
2024-04-09,Here for the Beer,3,19:02:00,20:19:00,01:17:00,5
2024-04-09,Quiz-tina Aguilera,4,19:01:00,20:23:00,01:22:00,5
2024-04-09,People Like Us,3,19:03:00,20:29:00,01:26:00,5
2024-04-09,GanGan,2,19:00:00,20:28:00,01:28:00,5
2024-04-09,Tainted Ladies,6,19:07:00,20:39:00,01:32:00,5
2024-04-09,The Fighting Morsecodes,2,19:00:00,20:34:00,01:34:00,5
2024-04-09,Windog,2,19:29:00,21:07:00,01:38:00,5
2024-04-09,The Astronauts,3,19:39:00,21:32:00,01:53:00,5
2024-04-09,"Yay, Ellen",1,19:18:00,21:14:00,01:56:00,5
2024-04-09,PUZZAH!,2,19:03:00,21:16:00,02:13:00,5
2024-04-09,GC,3,,,,
2024-05-14,Meg's Team,3,19:41:00,21:44:00,02:03:00,5
2024-05-14,PUZZAH!,2,19:19:00,21:37:00,02:18:00,5
2024-05-14,The Tortured Puzzlers Dept,2,19:08:00,21:36:00,02:28:00,5
2024-05-14,Tainted Ladies,2,19:00:00,21:25:00,02:25:00,5
2024-05-14,Quizteam Aguilera ,3,19:01:00,21:04:00,02:03:00,5
2024-05-14,Windog,3,19:03:00,20:55:00,01:52:00,5
2024-05-14,Spinish,3,19:27:00,20:55:00,01:28:00,5
2024-05-14,Ellen,1,19:34:00,20:52:00,01:18:00,5
2024-05-14,Team Kat's Team 1,3,19:56:00,20:39:00,00:43:00,5
2024-05-14,Fighting Mongeese,6,18:58:00,20:39:00,01:41:00,5
2024-05-14,Team Kat's Team A,3,19:56:00,20:38:00,00:42:00,6
2024-05-14,People Like Us,4,19:22:00,20:33:00,01:11:00,5
2024-05-14,Gentleman Johnny's Party Train,4,19:31:00,20:31:00,01:00:00,6
2024-05-14,Team EAP,5,19:26:00,20:31:00,01:05:00,5
2024-05-14,GanGan,2,19:04:00,20:30:00,01:26:00,5
2024-05-14,Badgers,3,19:34:00,20:26:00,00:52:00,5
2024-05-14,Transplants,9,18:59:00,20:16:00,01:17:00,5
2024-05-14,Gordians,4,19:16:00,20:23:00,01:07:00,4
2024-05-14,Dr. N'oh!,2,19:10:00,20:19:00,01:09:00,5
2024-05-14,Zero Seconds,3,19:19:00,20:18:00,00:59:00,5
2024-05-14,T4C,7,19:16:00,20:13:00,00:57:00,5
2024-05-14,Puzzlestar Puzzlactica,2,19:02:00,20:13:00,01:11:00,5
2024-05-14,Casual Goblins,6,19:18:00,20:11:00,00:53:00,5
2024-05-14,Transformers,2,19:17:00,21:45:00,02:28:00,4
2024-05-14,GC,4,,,,
2024-06-11,People Like Us,5,19:11:00,20:04:00,00:53:00,5
2024-06-11,Zero Seconds,3,19:17:00,20:06:00,00:49:00,5
2024-06-11,Blackbeard's Beard,2,19:11:00,20:08:00,00:57:00,5
2024-06-11,Here for the Beer,2,19:10:00,20:09:00,00:59:00,5
2024-06-11,T4C,7,19:15:00,20:10:00,00:55:00,5
2024-06-11,EAP,4,19:11:00,20:14:00,01:03:00,5
2024-06-11,Puzzlestar Puzzlactica,3,19:11:00,20:21:00,01:10:00,5
2024-06-11,Casseroles,2,19:23:00,20:24:00,01:01:00,5
2024-06-11,Casual Goblins,7,19:51:00,20:25:00,00:34:00,5
2024-06-11,Ellen,1,19:07:00,20:31:00,01:24:00,5
2024-06-11,RAMP Lab,3,19:02:00,20:32:00,01:30:00,5
2024-06-11,Castle Cats,4,19:31:00,20:42:00,01:11:00,5
2024-06-11,Team Kat's Team,5,19:42:00,20:46:00,01:04:00,5
2024-06-11,Quiz-tina Aguilera ,3,19:01:00,20:48:00,01:47:00,5
2024-06-11,We Don't Know,2,19:20:00,20:51:00,01:31:00,5
2024-06-11,Rolling Stones,4,19:08:00,20:55:00,01:47:00,5
2024-06-11,GanGan,2,19:26:00,20:57:00,01:31:00,5
2024-06-11,Michaela's Team,2,19:25:00,20:58:00,01:33:00,5
2024-06-11,Fighting Mongi,5,19:12:00,20:54:00,01:42:00,5
2024-06-11,Gordians,4,19:08:00,20:18:00,01:10:00,5
2024-06-11,Transplants,4,19:00:00,21:13:00,02:13:00,5
2024-06-11,Tainted Ladies,3,19:04:00,21:16:00,02:12:00,5
2024-06-11,Windog,4,19:02:00,21:18:00,02:16:00,5
2024-06-11,Transformers,3,19:22:00,21:44:00,02:22:00,5
2024-06-11,PUZZAH!,2,20:17:00,21:55:00,01:38:00,4
2024-06-11,E is for Idiot,2,20:28:00,23:03:00,02:35:00,5
2024-06-11,GC,4,,,,
2024-07-09,Gan Gan,1,19:02:00,21:21:00,02:19:00,5
2024-07-09,Scream Team/Kyle,3,19:55:00,21:05:00,01:10:00,6
2024-07-09,Puzzlestar Puzzlactica,3,19:01:00,19:43:00,00:42:00,5
2024-07-09,Casual Goblins A,4,19:03:00,20:09:00,01:06:00,5
2024-07-09,Here for the Beer,5,19:04:00,20:16:00,01:12:00,5
2024-07-09,Gordians,3,19:14:00,20:20:00,01:06:00,5
2024-07-09,RAMP Lab,3,19:05:00,20:21:00,01:16:00,5
2024-07-09,T4C,4,19:07:00,20:22:00,01:15:00,5
2024-07-09,Transplants,5,19:09:00,20:43:00,01:34:00,5
2024-07-09,People Like Us,4,19:02:00,20:46:00,01:44:00,5
2024-07-09,Michaela's Team,2,19:03:00,20:47:00,01:44:00,5
2024-07-09,Team EAP,4,19:07:00,20:46:00,01:39:00,6
2024-07-09,Quiztina Aguilera,4,19:02:00,20:50:00,01:48:00,6
2024-07-09,Zero Seconds,2,19:16:00,20:51:00,01:35:00,5
2024-07-09,Casual Goblins B,3,19:09:00,20:51:00,01:42:00,5
2024-07-09,NetSPI U,4,19:12:00,20:55:00,01:43:00,5
2024-07-09,Chupacabra Quinceañera,2,19:19:00,20:56:00,01:37:00,5
2024-07-09,Tainted Ladies,6,19:00:00,20:58:00,01:58:00,5
2024-07-09,Team Kat's Team,3,19:55:00,21:08:00,01:13:00,6
2024-07-09,Ellen,1,19:11:00,21:12:00,02:01:00,5
2024-07-09,Gentleman Johnny's Party Train,5,19:35:00,21:14:00,01:39:00,5
2024-07-09,Doctor Know Stopping,4,20:00:00,21:26:00,01:26:00,5
2024-07-09,Mongeese,4,19:53:00,21:38:00,01:45:00,5
2024-07-09,GC,4,,,,
2024-08-13,Casual Goblins,6,19:00:00,19:52:00,00:52:00,5
2024-08-13,Chupacabra Quinceañera,2,19:04:00,19:41:00,00:37:00,5
2024-08-13,Dr Milknow,4,20:40:00,21:16:00,00:36:00,5
2024-08-13,EAP,4,19:31:00,20:07:00,00:36:00,5
2024-08-13,Ellen,2,19:08:00,20:19:00,01:11:00,5
2024-08-13,Fighting Mongeese,5,19:09:00,20:01:00,00:52:00,6
2024-08-13,Flower Goddess and The Wart,2,20:09:00,21:01:00,00:52:00,5
2024-08-13,Gangan,2,19:30:00,20:33:00,01:03:00,6
2024-08-13,Gentleman Johnny's Party Train,6,19:16:00,20:21:00,01:05:00,6
2024-08-13,Gordians,3,19:04:00,19:41:00,00:37:00,3
2024-08-13,Michaela’s Team,1,19:07:00,20:13:00,01:06:00,5
2024-08-13,People Like Us,5,19:02:00,20:04:00,01:02:00,5
2024-08-13,PUZZAH!,2,19:14:00,20:56:00,01:42:00,5
2024-08-13,Puzzlestar Puzzlactica,4,19:33:00,20:07:00,00:34:00,5
2024-08-13,Quiz-tina Aguilara,4,19:01:00,20:32:00,01:31:00,5
2024-08-13,RAMP lab,4,19:11:00,20:08:00,00:57:00,5
2024-08-13,T4C,5,19:09:00,19:46:00,00:37:00,5
2024-08-13,Team 😸's Team,3,19:40:00,20:14:00,00:34:00,5
2024-08-13,Transplants,6,19:03:00,20:03:00,01:00:00,5
2024-08-13,zero seconds,2,19:00:00,19:33:00,00:33:00,5
2024-08-13,Tainted Ladies,4,19:01:00,21:21:00,02:20:00,6
2024-08-13,Cheesy Tacos,1,,,,DNF
2024-08-13,Team NonRSVP,3,19:40:00,20:23:00,00:43:00,6
2024-08-13,GC,3,,,,
2024-09-10,C@r@line Syzygy,1,19:13:00,19:38:00,00:25:00,5
2024-09-10,Puzzlestar Puzzlactica,3,18:59:00,20:09:00,01:10:00,5
2024-09-10,Team EAP,4,19:31:00,20:16:00,00:45:00,5
2024-09-10,Casual Goblins,6,19:38:00,20:21:00,00:43:00,5
2024-09-10,Quiztina Aguilera ,4,19:00:00,20:27:00,01:27:00,5
2024-09-10,Dr. Know Turning Back,4,19:35:00,20:28:00,00:53:00,5
2024-09-10,Gordians,6,19:37:00,20:46:00,01:09:00,5
2024-09-10,Gentleman Johnny's Party Train,6,19:17:00,20:47:00,01:30:00,6
2024-09-10,T4C,7,19:17:00,20:55:00,01:38:00,5
2024-09-10,Michaela's Team,1,18:33:00,20:58:00,02:25:00,5
2024-09-10,Chupacabra Quinceñera,2,19:02:00,21:03:00,02:01:00,5
2024-09-10,T4C2,4,19:17:00,21:09:00,01:52:00,5
2024-09-10,People Like Us,5,19:00:00,21:16:00,02:16:00,5
2024-09-10,Zero Seconds,2,19:58:00,21:20:00,01:22:00,5
2024-09-10,Tainted Ladies,5,19:02:00,21:24:00,02:22:00,5
2024-09-10,Mongooses,6,19:30:00,21:25:00,01:55:00,5
2024-09-10,Ellen,1,19:08:00,21:15:00,02:07:00,5
2024-09-10,The Likely Suspects,2,18:58:00,21:33:00,02:35:00,5
2024-09-10,Transplants,5,19:00:00,21:22:00,02:22:00,5
2024-09-10,WinDog,6,19:07:00,21:39:00,02:32:00,5
2024-09-10,PUZZAH,2,19:06:00,21:25:00,02:19:00,5
2024-09-10,GC,3,,,,
2024-10-08,Dr. Know Returns,3,19:37:00,20:03:00,00:26:00,5
2024-10-08,Team Kat's Team,3,19:06:00,20:05:00,00:59:00,5
2024-10-08,Puzzlestar Puzzleactica,3,19:15:00,20:11:00,00:56:00,5
2024-10-08,Gordians,6,19:14:00,20:21:00,01:07:00,5
2024-10-08,People Like Us,5,19:04:00,20:23:00,01:19:00,5
2024-10-08,Tainted Ladies,5,19:00:00,20:25:00,01:25:00,5
2024-10-08,EAP,2,19:01:00,20:25:00,01:24:00,5
2024-10-08,Team Not Kat's Team,3,19:06:00,20:27:00,01:21:00,5
2024-10-08,LGBTQD&D5E,2,19:03:00,20:27:00,01:24:00,5
2024-10-08,Here for the Beer,3,19:01:00,20:29:00,01:28:00,5
2024-10-08,Castle Cat,3,19:20:00,20:31:00,01:11:00,5
2024-10-08,Ellen and the Noobs,3,19:08:00,20:38:00,01:30:00,5
2024-10-08,T4C,5,19:13:00,20:40:00,01:27:00,5
2024-10-08,Transplants,4,19:09:00,20:57:00,01:48:00,5
2024-10-08,Michaela's Team,1,19:00:00,21:02:00,02:02:00,5
2024-10-08,Gentleman Johnny's Party Train,3,19:28:00,21:03:00,01:35:00,5
2024-10-08,Quiztina Aguilera,4,19:02:00,21:08:00,02:06:00,5
2024-10-08,Hot Dog Fan Club,4,19:09:00,21:12:00,02:03:00,5
2024-10-08,Prancing Pink Pony Club,4,19:21:00,21:16:00,01:55:00,5
2024-10-08,GanGan,2,19:22:00,21:24:00,02:02:00,5
2024-10-08,Fighting Mongeese,4,19:27:00,21:27:00,02:00:00,5
2024-10-08,0s,2,20:10:00,21:40:00,01:30:00,5
2024-10-08,GC,,,,,
2024-11-12,Team EAP,5,18:33:00,21:00:00,02:27:00,4
2024-11-12,Windog,2,18:31:00,20:58:00,02:27:00,5
2024-11-12,Quiztina Aguilara,3,18:37:00,20:58:00,02:21:00,5
2024-11-12,Volleyballers,4,18:35:00,20:53:00,02:18:00,5
2024-11-12,Puzzled NetSPInt,5,19:00:00,20:55:00,01:55:00,5
2024-11-12,Confounded Cult Crew,1,18:10:00,20:49:00,02:39:00,5
2024-11-12,Scream Team,3,19:42:00,20:47:00,01:05:00,5
2024-11-12,Gentleman Johnny's Party Train,6,19:12:00,20:40:00,01:28:00,5
2024-11-12,Tainted Ladies,6,18:33:00,20:40:00,02:07:00,5
2024-11-12,Stephven,2,19:26:00,20:37:00,01:11:00,5
2024-11-12,The Puzzled Mongooses,5,18:51:00,20:08:00,01:17:00,5
2024-11-12,Emma Rogers,4,18:35:00,20:32:00,01:57:00,5
2024-11-12,Team Kat's Team,3,19:42:00,20:32:00,00:50:00,5
2024-11-12,Michaela's Team,1,18:34:00,20:16:00,01:42:00,5
2024-11-12,Matthew Schempp,2,18:27:00,21:00:00,02:33:00,4
2024-11-12,Kat's Team II,4,19:00:00,20:14:00,01:14:00,5
2024-11-12,Castle Cat,4,18:53:00,20:15:00,01:22:00,5
2024-11-12,Chupacabra Quinceañera,2,18:48:00,20:10:00,01:22:00,5
2024-11-12,Here for the Beer,2,18:40:00,20:09:00,01:29:00,5
2024-11-12,Transplants,6,18:32:00,20:08:00,01:36:00,5
2024-11-12,RAMP Lab,5,18:37:00,19:56:00,01:19:00,5
2024-11-12,Rohan,2,19:10:00,20:50:00,01:40:00,3
2024-11-12,BAM!,3,18:29:00,19:53:00,01:24:00,5
2024-11-12,Gordians,4,18:41:00,19:52:00,01:11:00,5
2024-11-12,Zero Seconds,2,18:32:00,19:48:00,01:16:00,5
2024-11-12,Nowhere Man,1,18:36:00,19:29:00,00:53:00,5
2024-11-12,Casual Goblins A,5,18:47:00,19:43:00,00:56:00,5
2024-11-12,Puzzlestar Puzzlactica,4,19:10:00,19:46:00,00:36:00,5
2024-11-12,Ellen with a gasp,1,18:55:00,20:15:00,01:20:00,5
2024-11-12,Pickled Black Licorice,4,19:06:00,21:02:00,01:56:00,5
2024-11-12,Mixed Nuts,4,18:00:00,21:00:00,03:00:00,3
2024-11-12,T4C,4,18:40:00,21:00:00,02:20:00,3
2024-11-12,Casual Goblins B,3,18:47:00,,,5
2024-11-12,GC,4,,,,
2024-12-10,Dr. Knownagon,4,19:10:00,20:05:00,00:55:00,5
2024-12-10,Casual Goblins,5,19:02:00,20:21:00,01:19:00,5
2024-12-10,Zero Seconds,4,19:17:00,20:28:00,01:11:00,5
2024-12-10,Gordians,6,19:05:00,20:38:00,01:33:00,5
2024-12-10,Team EAP,4,19:16:00,20:40:00,01:24:00,5
2024-12-10,Decklen 1,6,19:04:00,20:45:00,01:41:00,5
2024-12-10,Decklen 2,5,19:04:00,20:47:00,01:43:00,5
2024-12-10,Baby Shark,5,19:04:00,20:49:00,01:45:00,5
2024-12-10,T4C,5,19:03:00,20:51:00,01:48:00,5
2024-12-10,Baguettes,5,19:08:00,20:54:00,01:46:00,5
2024-12-10,Chupacabra Quinceañera,2,19:07:00,20:53:00,01:46:00,5
2024-12-10,Transplants,7,19:01:00,21:00:00,01:59:00,5
2024-12-10,Puzzlestar Puzzleactica,2,19:00:00,21:12:00,02:12:00,5
2024-12-10,RAMP Lab,3,19:02:00,21:15:00,02:13:00,5
2024-12-10,Spinish,2,19:00:00,21:29:00,02:29:00,4
2024-12-10,People Like Us,5,19:07:00,21:20:00,02:13:00,5
2024-12-10,K+C,2,19:02:00,21:27:00,02:25:00,5
2024-12-10,Ellen,1,19:32:00,21:26:00,01:54:00,5
2024-12-10,Aluminum Trapezium,4,19:40:00,21:30:00,01:50:00,5
2024-12-10,Quiz-tina Aguilera,4,19:01:00,21:42:00,02:41:00,5
2024-12-10,Pickled Black Licorice,4,19:18:00,21:45:00,02:27:00,5
2024-12-10,Volleyballers,4,19:03:00,21:52:00,02:49:00,5
2024-12-10,Michaela's Team,3,19:30:00,21:56:00,02:26:00,5
2024-12-10,Windog,2,19:01:00,21:56:00,02:55:00,5
2024-12-10,PUZZAH!,2,19:08:00,21:49:00,02:41:00,5
2024-12-10,GC,4,,,,
2025-01-14,Dr. Know,2,20:00:00,20:39:00,00:39:00,5
2025-01-14,People Like Us,4,18:35:00,19:28:00,00:53:00,5
2025-01-14,Casual Goblins A,4,19:15:00,20:11:00,00:56:00,5
2025-01-14,Casual Goblins B,6,19:16:00,20:15:00,00:59:00,5
2025-01-14,Team Kat's Team,6,19:20:00,20:20:00,01:00:00,5
2025-01-14,Gordians,4,18:46:00,19:46:00,01:00:00,5
2025-01-14,0s,2,18:58:00,19:59:00,01:01:00,5
2025-01-14,Puzzlestar Puzzlactica,3,19:08:00,20:13:00,01:05:00,5
2025-01-14,Castle Cat,4,19:02:00,20:25:00,01:23:00,5
2025-01-14,Transplants,5,19:30:00,20:58:00,01:28:00,5
2025-01-14,Decklan,5,19:04:00,20:36:00,01:32:00,5
2025-01-14,The Likely Suspects,3,18:47:00,20:20:00,01:33:00,5
2025-01-14,The Faguettes,5,19:01:00,20:39:00,01:38:00,5
2025-01-14,Puzzle Pals,2,18:44:00,20:24:00,01:40:00,5
2025-01-14,Here for the Beer,4,18:38:00,20:18:00,01:40:00,5
2025-01-14,Two Friends,2,19:08:00,20:49:00,01:41:00,5
2025-01-14,Ellen and Possibly Two Friends,2,19:08:00,20:49:00,01:41:00,5
2025-01-14,EAP,6,19:08:00,20:50:00,01:42:00,5
2025-01-14,Waterworks,5,19:33:00,21:30:00,01:57:00,5
2025-01-14,Gentleman Johnny's Party Train,5,19:06:00,21:04:00,01:58:00,5
2025-01-14,K & C,3,18:46:00,20:45:00,01:59:00,5
2025-01-14,Chupacabra Quinceañera,3,18:49:00,20:54:00,02:05:00,5
2025-01-14,Quiz-tina Agulera,4,18:39:00,20:46:00,02:07:00,5
2025-01-14,T4C,3,19:00:00,21:08:00,02:08:00,5
2025-01-14,Mongeese,4,19:18:00,21:30:00,02:12:00,4
2025-01-14,Baby Shark,4,18:35:00,21:01:00,02:26:00,5
2025-01-14,Windog,4,18:42:00,21:14:00,02:32:00,5
2025-01-14,Windog,4,18:42:00,21:14:00,02:32:00,5
2025-01-14,Tainted Ladies,4,18:40:00,21:19:00,02:39:00,5
2025-01-14,Pickled Black Licorice,5,18:45:00,21:28:00,02:43:00,5
2025-01-14,Puzzah!,2,18:42:00,21:30:00,02:48:00,5
2025-01-14,Zach,1,18:39:00,21:30:00,02:51:00,4
2025-01-14,GC,2,,,,
2025-02-11,0s,3,19:14:00,20:40:00,01:26:00,5
2025-02-11,Here for the Beer,5,19:02:00,20:40:00,01:38:00,5
2025-02-11,Team Kat's Team,3,19:51:00,20:41:00,00:50:00,5
2025-02-11,Ash & Ben,2,19:08:00,20:30:00,01:22:00,5
2025-02-11,T4C,3,19:10:00,20:42:00,01:32:00,5
2025-02-11,Dr. Knowy Owl,3,19:16:00,20:42:00,01:26:00,5
2025-02-11,Castle Cat,4,19:18:00,20:44:00,01:26:00,5
2025-02-11,RAMP Lab,3,19:21:00,20:39:00,01:18:00,5
2025-02-11,Transplants,7,19:07:00,20:43:00,01:36:00,5
2025-02-11,Casual Goblins A,4,19:11:00,20:51:00,01:40:00,5
2025-02-11,Gordians,6,19:08:00,20:51:00,01:43:00,5
2025-02-11,People Like Us,5,19:16:00,21:14:00,01:58:00,5
2025-02-11,PUZZAH!,2,19:22:00,21:12:00,01:50:00,5
2025-02-11,Casual Goblins B,4,19:34:00,21:12:00,01:38:00,5
2025-02-11,Gentleman Johnny's Party Train,5,19:27:00,21:15:00,01:48:00,5
2025-02-11,Team EAP,4,19:17:00,21:32:00,02:15:00,5
2025-02-11,Puzzlestar Puzzleactica,3,19:27:00,21:39:00,02:12:00,5
2025-02-11,Baby Shark,6,19:05:00,21:43:00,02:38:00,5
2025-02-11,Tainted Ladies,3,19:06:00,21:51:00,02:45:00,5
2025-02-11,Ellen and ?,2,19:15:00,21:51:00,02:36:00,5
2025-02-11,Michaela's Team,2,19:35:00,21:51:00,02:16:00,5
2025-02-11,Dec Nation,6,19:20:00,21:52:00,02:32:00,5
2025-02-11,Gordians Part Two: The Second One,4,19:09:00,21:56:00,02:47:00,5
2025-02-11,GanGan,2,19:23:00,22:00:00,02:37:00,4
2025-02-11,Quizteama Aguilera,3,19:01:00,22:00:00,02:59:00,4
